1172.071327	,	6
1172.180986	,	1
1172.290653	,	2
1172.400328	,	4
1172.510011	,	1
1172.619702	,	3
1172.729401	,	4
1172.839108	,	0
1172.948824	,	2
1173.058547	,	7
1173.168278	,	2
1173.278017	,	2
1173.387765	,	5
1173.49752	,	1
1173.607284	,	2
1173.717055	,	4
1173.826835	,	7
1173.936622	,	6
1174.046418	,	8
1174.156221	,	6
1174.266033	,	6
1174.375852	,	2
1174.48568	,	2
1174.595515	,	5
1174.705359	,	4
1174.815211	,	4
1174.92507	,	4
1175.034938	,	5
1175.144813	,	8
1175.254697	,	4
1175.364588	,	5
1175.474488	,	8
1175.584395	,	10
1175.694311	,	2
1175.804234	,	11
1175.914166	,	4
1176.024105	,	4
1176.134053	,	7
1176.244008	,	5
1176.353971	,	4
1176.463943	,	10
1176.573922	,	12
1176.683909	,	6
1176.793905	,	4
1176.903908	,	16
1177.013919	,	6
1177.123938	,	7
1177.233965	,	9
1177.344	,	12
1177.454043	,	11
1177.564094	,	8
1177.674153	,	6
1177.784219	,	14
1177.894294	,	10
1178.004377	,	10
1178.114467	,	5
1178.224566	,	12
1178.334672	,	19
1178.444787	,	9
1178.554909	,	12
1178.665039	,	11
1178.775177	,	9
1178.885323	,	18
1178.995477	,	15
1179.105639	,	13
1179.215809	,	14
1179.325987	,	15
1179.436172	,	10
1179.546366	,	15
1179.656567	,	20
1179.766777	,	14
1179.876994	,	13
1179.987219	,	22
1180.097452	,	16
1180.207693	,	14
1180.317942	,	29
1180.428198	,	13
1180.538463	,	15
1180.648735	,	23
1180.759016	,	27
1180.869304	,	21
1180.9796	,	11
1181.089904	,	18
1181.200216	,	15
1181.310536	,	18
1181.420863	,	31
1181.531199	,	24
1181.641542	,	16
1181.751893	,	23
1181.862252	,	29
1181.972619	,	32
1182.082994	,	29
1182.193376	,	27
1182.303767	,	31
1182.414165	,	25
1182.524571	,	27
1182.634985	,	27
1182.745407	,	43
1182.855837	,	49
1182.966274	,	30
1183.07672	,	42
1183.187173	,	45
1183.297634	,	38
1183.408103	,	54
1183.518579	,	50
1183.629064	,	54
1183.739556	,	66
1183.850056	,	55
1183.960564	,	76
1184.07108	,	64
1184.181604	,	75
1184.292135	,	78
1184.402674	,	81
1184.513221	,	77
1184.623776	,	76
1184.734339	,	105
1184.844909	,	106
1184.955487	,	109
1185.066073	,	128
1185.176667	,	142
1185.287268	,	149
1185.397878	,	163
1185.508495	,	184
1185.61912	,	183
1185.729753	,	218
1185.840393	,	252
1185.951041	,	257
1186.061698	,	286
1186.172361	,	351
1186.283033	,	415
1186.393712	,	449
1186.5044	,	531
1186.615094	,	639
1186.725797	,	755
1186.836508	,	828
1186.947226	,	977
1187.057952	,	1111
1187.168685	,	1266
1187.279427	,	1454
1187.390176	,	1598
1187.500933	,	1727
1187.611698	,	1849
1187.72247	,	1868
1187.83325	,	1960
1187.944038	,	1652
1188.054834	,	1515
1188.165637	,	1354
1188.276448	,	1206
1188.387267	,	966
1188.498094	,	787
1188.608928	,	703
1188.71977	,	581
1188.83062	,	546
1188.941477	,	423
1189.052343	,	399
1189.163216	,	340
1189.274096	,	295
1189.384984	,	245
1189.495881	,	251
1189.606784	,	223
1189.717696	,	188
1189.828615	,	160
1189.939542	,	152
1190.050476	,	139
1190.161419	,	137
1190.272369	,	108
1190.383326	,	90
1190.494291	,	89
1190.605264	,	79
1190.716245	,	95
1190.827234	,	78
1190.93823	,	63
1191.049233	,	49
1191.160245	,	63
1191.271264	,	79
1191.382291	,	68
1191.493325	,	53
1191.604367	,	38
1191.715417	,	53
1191.826474	,	43
1191.93754	,	32
1192.048612	,	40
1192.159693	,	26
1192.270781	,	37
1192.381876	,	47
1192.49298	,	30
1192.604091	,	40
1192.71521	,	33
1192.826336	,	26
1192.93747	,	33
1193.048611	,	33
1193.159761	,	37
1193.270917	,	42
1193.382082	,	13
1193.493254	,	27
1193.604434	,	19
1193.715621	,	27
1193.826816	,	28
1193.938019	,	18
1194.049229	,	19
1194.160447	,	14
1194.271673	,	22
1194.382906	,	17
1194.494146	,	19
1194.605395	,	14
1194.716651	,	16
1194.827914	,	9
1194.939185	,	14
1195.050464	,	12
1195.161751	,	10
1195.273044	,	11
1195.384346	,	12
1195.495655	,	8
1195.606972	,	14
1195.718296	,	7
1195.829628	,	13
1195.940968	,	11
1196.052315	,	14
1196.163669	,	8
1196.275032	,	12
1196.386401	,	16
1196.497779	,	4
1196.609164	,	9
1196.720556	,	11
1196.831956	,	7
1196.943364	,	6
1197.054779	,	4
1197.166202	,	10
1197.277632	,	9
1197.38907	,	8
1197.500516	,	9
1197.611969	,	9
1197.723429	,	10
1197.834897	,	7
1197.946373	,	6
1198.057856	,	10
1198.169347	,	8
1198.280845	,	7
1198.392351	,	9
1198.503865	,	6
1198.615385	,	5
1198.726914	,	8
1198.83845	,	1
1198.949993	,	1
1199.061544	,	4
1199.173103	,	7
1199.284669	,	6
1199.396243	,	5
1199.507824	,	3
1199.619412	,	5
1199.731008	,	6
1199.842612	,	10
1199.954223	,	2
1200.065842	,	6
1200.177468	,	2
1200.289102	,	6
1200.400743	,	7
1200.512391	,	7
1200.624048	,	4
1200.735711	,	6
1200.847382	,	7
1200.959061	,	5
1201.070747	,	5
1201.182441	,	8
1201.294142	,	4
1201.40585	,	4
1201.517567	,	8
1201.62929	,	4
